time_utc,time_turkey,delivery_month,contract_name,hourly_forward_TRY_MWh,source,interpolation_flag,extrapolation_flag,near_term_anchor_flag,shape,hpfc_TRY_MWh
2025-12-31T20:00:00+00:00,2025-12-31T23:00:00+03:00,2025-12,,2917.78,near_term_anchor:spot_to_next_linear,True,True,True,1.0,2917.78
2025-12-31T21:00:00+00:00,2026-01-01T00:00:00+03:00,2026-01,,2917.7574630870085,near_term_anchor:spot_to_next_linear,True,True,True,0.9671150938075007,2821.8072826209277
2025-12-31T22:00:00+00:00,2026-01-01T01:00:00+03:00,2026-01,,2917.7349261740246,near_term_anchor:spot_to_next_linear,True,True,True,0.8909140366299283,2599.451000893826
2025-12-31T23:00:00+00:00,2026-01-01T02:00:00+03:00,2026-01,,2917.712389261057,near_term_anchor:spot_to_next_linear,True,True,True,0.8257150700203588,2409.199089797962
2026-01-01T00:00:00+00:00,2026-01-01T03:00:00+03:00,2026-01,,2917.689852348108,near_term_anchor:spot_to_next_linear,True,True,True,0.8314736385239401,2425.982197616259
2026-01-01T01:00:00+00:00,2026-01-01T04:00:00+03:00,2026-01,,2917.66731543518,near_term_anchor:spot_to_next_linear,True,True,True,0.8162423236468656,2381.5235491793237
2026-01-01T02:00:00+00:00,2026-01-01T05:00:00+03:00,2026-01,,2917.6447785222726,near_term_anchor:spot_to_next_linear,True,True,True,0.8365974920343854,2440.894304358953
2026-01-01T03:00:00+00:00,2026-01-01T06:00:00+03:00,2026-01,,2917.6222416093874,near_term_anchor:spot_to_next_linear,True,True,True,1.0132479342811416,2956.2747093234257
2026-01-01T04:00:00+00:00,2026-01-01T07:00:00+03:00,2026-01,,2917.5997046965217,near_term_anchor:spot_to_next_linear,True,True,True,1.0799332349601807,3150.8128874117824
2026-01-01T05:00:00+00:00,2026-01-01T08:00:00+03:00,2026-01,,2917.577167783674,near_term_anchor:spot_to_next_linear,True,True,True,1.0109505620038797,2949.526277460593
2026-01-01T06:00:00+00:00,2026-01-01T09:00:00+03:00,2026-01,,2917.5546308708435,near_term_anchor:spot_to_next_linear,True,True,True,0.8565172924342779,2498.935992962584
2026-01-01T07:00:00+00:00,2026-01-01T10:00:00+03:00,2026-01,,2917.5320939580315,near_term_anchor:spot_to_next_linear,True,True,True,0.7954474622103858,2320.743500056269
2026-01-01T08:00:00+00:00,2026-01-01T11:00:00+03:00,2026-01,,2917.5095570452368,near_term_anchor:spot_to_next_linear,True,True,True,0.7343715270880763,2142.5359487013675
2026-01-01T09:00:00+00:00,2026-01-01T12:00:00+03:00,2026-01,,2917.487020132457,near_term_anchor:spot_to_next_linear,True,True,True,0.6631496484098645,1934.730491641182
2026-01-01T10:00:00+00:00,2026-01-01T13:00:00+03:00,2026-01,,2917.4644832196886,near_term_anchor:spot_to_next_linear,True,True,True,0.7912301968468665,2308.385997351656
2026-01-01T11:00:00+00:00,2026-01-01T14:00:00+03:00,2026-01,,2917.441946306931,near_term_anchor:spot_to_next_linear,True,True,True,0.8034647920741922,2344.061886778025
2026-01-01T12:00:00+00:00,2026-01-01T15:00:00+03:00,2026-01,,2917.4194093941824,near_term_anchor:spot_to_next_linear,True,True,True,0.85997431606944,2508.9057612814713
2026-01-01T13:00:00+00:00,2026-01-01T16:00:00+03:00,2026-01,,2917.3968724814413,near_term_anchor:spot_to_next_linear,True,True,True,1.1058280412661907,3226.139269092263
2026-01-01T14:00:00+00:00,2026-01-01T17:00:00+03:00,2026-01,,2917.3743355687066,near_term_anchor:spot_to_next_linear,True,True,True,1.1600958752789312,3384.433933337869
2026-01-01T15:00:00+00:00,2026-01-01T18:00:00+03:00,2026-01,,2917.351798655975,near_term_anchor:spot_to_next_linear,True,True,True,1.159991931514887,3384.104547831374
2026-01-01T16:00:00+00:00,2026-01-01T19:00:00+03:00,2026-01,,2917.3292617432444,near_term_anchor:spot_to_next_linear,True,True,True,1.1285263272357904,3292.2828770926035
2026-01-01T17:00:00+00:00,2026-01-01T20:00:00+03:00,2026-01,,2917.3067248305133,near_term_anchor:spot_to_next_linear,True,True,True,1.0588889242865862,3089.103779669806
2026-01-01T18:00:00+00:00,2026-01-01T21:00:00+03:00,2026-01,,2917.2841879177818,near_term_anchor:spot_to_next_linear,True,True,True,1.0761218508837476,3139.3532598559736
2026-01-01T19:00:00+00:00,2026-01-01T22:00:00+03:00,2026-01,,2917.261651005051,near_term_anchor:spot_to_next_linear,True,True,True,0.8820477038894672,2573.1639409138015
2026-01-01T20:00:00+00:00,2026-01-01T23:00:00+03:00,2026-01,,2917.239114092322,near_term_anchor:spot_to_next_linear,True,True,True,0.829798163992242,2420.719660800163
2026-01-01T21:00:00+00:00,2026-01-02T00:00:00+03:00,2026-01,,2917.216577179595,near_term_anchor:spot_to_next_linear,True,True,True,0.9733922934705853,2839.5961346112567
2026-01-01T22:00:00+00:00,2026-01-02T01:00:00+03:00,2026-01,,2917.194040266869,near_term_anchor:spot_to_next_linear,True,True,True,0.9113031512707015,2658.4481217633074
2026-01-01T23:00:00+00:00,2026-01-02T02:00:00+03:00,2026-01,,2917.1715033541445,near_term_anchor:spot_to_next_linear,True,True,True,0.8238978696340105,2403.4513869705233
2026-01-02T00:00:00+00:00,2026-01-02T03:00:00+03:00,2026-01,,2917.1489664414216,near_term_anchor:spot_to_next_linear,True,True,True,0.7979974926276113,2327.877560841482
2026-01-02T01:00:00+00:00,2026-01-02T04:00:00+03:00,2026-01,,2917.126429528701,near_term_anchor:spot_to_next_linear,True,True,True,0.7874064058654165,2296.96403733021
2026-01-02T02:00:00+00:00,2026-01-02T05:00:00+03:00,2026-01,,2917.1038926159795,near_term_anchor:spot_to_next_linear,True,True,True,0.8232172694897468,2401.410301297238
2026-01-02T03:00:00+00:00,2026-01-02T06:00:00+03:00,2026-01,,2917.081355703256,near_term_anchor:spot_to_next_linear,True,True,True,0.9632176229135923,2809.7841692860493
2026-01-02T04:00:00+00:00,2026-01-02T07:00:00+03:00,2026-01,,2917.0588187905287,near_term_anchor:spot_to_next_linear,True,True,True,1.0526205310502805,3070.5560029401904
2026-01-02T05:00:00+00:00,2026-01-02T08:00:00+03:00,2026-01,,2917.0362818777967,near_term_anchor:spot_to_next_linear,True,True,True,1.168994376677518,3409.9990100794394
2026-01-02T06:00:00+00:00,2026-01-02T09:00:00+03:00,2026-01,,2917.013744965059,near_term_anchor:spot_to_next_linear,True,True,True,1.20613488696319,3518.312043553503
2026-01-02T07:00:00+00:00,2026-01-02T10:00:00+03:00,2026-01,,2916.9912080523136,near_term_anchor:spot_to_next_linear,True,True,True,1.1674421789364327,3405.41857186701
2026-01-02T08:00:00+00:00,2026-01-02T11:00:00+03:00,2026-01,,2916.968671139562,near_term_anchor:spot_to_next_linear,True,True,True,1.0800409213153501,3150.4455310255853
2026-01-02T09:00:00+00:00,2026-01-02T12:00:00+03:00,2026-01,,2916.946134226804,near_term_anchor:spot_to_next_linear,True,True,True,0.9098312481163211,2653.928741991651
2026-01-02T10:00:00+00:00,2026-01-02T13:00:00+03:00,2026-01,,2916.9235973140403,near_term_anchor:spot_to_next_linear,True,True,True,0.9547808059669688,2785.0226631875694
2026-01-02T11:00:00+00:00,2026-01-02T14:00:00+03:00,2026-01,,2916.901060401273,near_term_anchor:spot_to_next_linear,True,True,True,1.026613308662582,2994.5294486599446
2026-01-02T12:00:00+00:00,2026-01-02T15:00:00+03:00,2026-01,,2916.8785234885017,near_term_anchor:spot_to_next_linear,True,True,True,1.103839993025194,3219.7671690228863
2026-01-02T13:00:00+00:00,2026-01-02T16:00:00+03:00,2026-01,,2916.8559865757275,near_term_anchor:spot_to_next_linear,True,True,True,1.1689433593230731,3409.6394356094474
2026-01-02T14:00:00+00:00,2026-01-02T17:00:00+03:00,2026-01,,2916.833449662952,near_term_anchor:spot_to_next_linear,True,True,True,1.1672226609687675,3404.5941007183
2026-01-02T15:00:00+00:00,2026-01-02T18:00:00+03:00,2026-01,,2916.810912750173,near_term_anchor:spot_to_next_linear,True,True,True,1.1608135306785883,3385.873573951364
2026-01-02T16:00:00+00:00,2026-01-02T19:00:00+03:00,2026-01,,2916.788375837393,near_term_anchor:spot_to_next_linear,True,True,True,1.1101754983881358,3238.146988837999
2026-01-02T17:00:00+00:00,2026-01-02T20:00:00+03:00,2026-01,,2916.765838924612,near_term_anchor:spot_to_next_linear,True,True,True,1.0613143357797878,3095.60539896345
2026-01-02T18:00:00+00:00,2026-01-02T21:00:00+03:00,2026-01,,2916.743302011829,near_term_anchor:spot_to_next_linear,True,True,True,1.0756787086904709,3137.4786686896646
2026-01-02T19:00:00+00:00,2026-01-02T22:00:00+03:00,2026-01,,2916.720765099045,near_term_anchor:spot_to_next_linear,True,True,True,0.9733865915953391,2839.096884175109
2026-01-02T20:00:00+00:00,2026-01-02T23:00:00+03:00,2026-01,,2916.6982281862583,near_term_anchor:spot_to_next_linear,True,True,True,0.9302518881969477,2713.2640340709586
2026-01-02T21:00:00+00:00,2026-01-03T00:00:00+03:00,2026-01,,2916.67569127347,near_term_anchor:spot_to_next_linear,True,True,True,0.9776277817441017,2851.4231861266267
2026-01-02T22:00:00+00:00,2026-01-03T01:00:00+03:00,2026-01,,2916.65315436068,near_term_anchor:spot_to_next_linear,True,True,True,0.91713566060885,2674.9666174914687
2026-01-02T23:00:00+00:00,2026-01-03T02:00:00+03:00,2026-01,,2916.6306174478896,near_term_anchor:spot_to_next_linear,True,True,True,0.8867150497855132,2586.2202631562573
2026-01-03T00:00:00+00:00,2026-01-03T03:00:00+03:00,2026-01,,2916.608080535099,near_term_anchor:spot_to_next_linear,True,True,True,0.8347491463223536,2434.636105383552
2026-01-03T01:00:00+00:00,2026-01-03T04:00:00+03:00,2026-01,,2916.58554362231,near_term_anchor:spot_to_next_linear,True,True,True,0.828487210006929,2416.35381978219
2026-01-03T02:00:00+00:00,2026-01-03T05:00:00+03:00,2026-01,,2916.563006709526,near_term_anchor:spot_to_next_linear,True,True,True,0.8428580299321635,2458.2485500082184
2026-01-03T03:00:00+00:00,2026-01-03T06:00:00+03:00,2026-01,,2916.540469796745,near_term_anchor:spot_to_next_linear,True,True,True,0.960372059508716,2800.963977619218
2026-01-03T04:00:00+00:00,2026-01-03T07:00:00+03:00,2026-01,,2916.5179328839663,near_term_anchor:spot_to_next_linear,True,True,True,1.0639331296357348,3102.9800519719824
2026-01-03T05:00:00+00:00,2026-01-03T08:00:00+03:00,2026-01,,2916.495395971189,near_term_anchor:spot_to_next_linear,True,True,True,1.2206186248269726,3559.9285995445493
2026-01-03T06:00:00+00:00,2026-01-03T09:00:00+03:00,2026-01,,2916.472859058412,near_term_anchor:spot_to_next_linear,True,True,True,1.1698688817483258,3411.890842276007
2026-01-03T07:00:00+00:00,2026-01-03T10:00:00+03:00,2026-01,,2916.450322145633,near_term_anchor:spot_to_next_linear,True,True,True,1.0639816151820438,3103.0495243547025
2026-01-03T08:00:00+00:00,2026-01-03T11:00:00+03:00,2026-01,,2916.4277852328564,near_term_anchor:spot_to_next_linear,True,True,True,1.0396967854821968,3032.2005933975634
2026-01-03T09:00:00+00:00,2026-01-03T12:00:00+03:00,2026-01,,2916.4052483200794,near_term_anchor:spot_to_next_linear,True,True,True,0.8567492201507637,2498.6279221418226
2026-01-03T10:00:00+00:00,2026-01-03T13:00:00+03:00,2026-01,,2916.382711407301,near_term_anchor:spot_to_next_linear,True,True,True,0.8844562839657442,2579.4130155532425
2026-01-03T11:00:00+00:00,2026-01-03T14:00:00+03:00,2026-01,,2916.360174494523,near_term_anchor:spot_to_next_linear,True,True,True,0.9569373529116835,2790.7739855178443
2026-01-03T12:00:00+00:00,2026-01-03T15:00:00+03:00,2026-01,,2916.337637581744,near_term_anchor:spot_to_next_linear,True,True,True,0.9680319111709712,2823.1078969280907
2026-01-03T13:00:00+00:00,2026-01-03T16:00:00+03:00,2026-01,,2916.315100668963,near_term_anchor:spot_to_next_linear,True,True,True,1.0748848865414007,3134.703026101532
2026-01-03T14:00:00+00:00,2026-01-03T17:00:00+03:00,2026-01,,2916.2925637561816,near_term_anchor:spot_to_next_linear,True,True,True,1.1669393112531412,3403.136435762296
2026-01-03T15:00:00+00:00,2026-01-03T18:00:00+03:00,2026-01,,2916.2700268434,near_term_anchor:spot_to_next_linear,True,True,True,1.1717335394507264,3417.0914005472823
2026-01-03T16:00:00+00:00,2026-01-03T19:00:00+03:00,2026-01,,2916.2474899306185,near_term_anchor:spot_to_next_linear,True,True,True,1.128386065343592,3290.653030730937
2026-01-03T17:00:00+00:00,2026-01-03T20:00:00+03:00,2026-01,,2916.2249530178365,near_term_anchor:spot_to_next_linear,True,True,True,1.0654095582386154,3106.97393891916
2026-01-03T18:00:00+00:00,2026-01-03T21:00:00+03:00,2026-01,,2916.202416105056,near_term_anchor:spot_to_next_linear,True,True,True,1.1060643919494728,3225.507652170822
2026-01-03T19:00:00+00:00,2026-01-03T22:00:00+03:00,2026-01,,2916.179879192275,near_term_anchor:spot_to_next_linear,True,True,True,0.9584729156779456,2795.079431450779
2026-01-03T20:00:00+00:00,2026-01-03T23:00:00+03:00,2026-01,,2916.1573422794963,near_term_anchor:spot_to_next_linear,True,True,True,0.8813869463364676,2570.2630149483944
2026-01-03T21:00:00+00:00,2026-01-04T00:00:00+03:00,2026-01,,2916.13480536672,near_term_anchor:spot_to_next_linear,True,True,True,0.9672890354480114,2820.745223119549
2026-01-03T22:00:00+00:00,2026-01-04T01:00:00+03:00,2026-01,,2916.1122684539478,near_term_anchor:spot_to_next_linear,True,True,True,0.8928829423685073,2603.7469025340633
2026-01-03T23:00:00+00:00,2026-01-04T02:00:00+03:00,2026-01,,2916.0897315411776,near_term_anchor:spot_to_next_linear,True,True,True,0.8280449320318705,2414.6533235528495
2026-01-04T00:00:00+00:00,2026-01-04T03:00:00+03:00,2026-01,,2916.0671946284087,near_term_anchor:spot_to_next_linear,True,True,True,0.8332859858030219,2429.9179269437864
2026-01-04T01:00:00+00:00,2026-01-04T04:00:00+03:00,2026-01,,2916.04465771564,near_term_anchor:spot_to_next_linear,True,True,True,0.8177891188823827,2384.7095912549526
2026-01-04T02:00:00+00:00,2026-01-04T05:00:00+03:00,2026-01,,2916.0221208028715,near_term_anchor:spot_to_next_linear,True,True,True,0.8396387019985435,2448.405028509963
2026-01-04T03:00:00+00:00,2026-01-04T06:00:00+03:00,2026-01,,2915.9995838901045,near_term_anchor:spot_to_next_linear,True,True,True,1.017138352061793,2965.9750113708546
2026-01-04T04:00:00+00:00,2026-01-04T07:00:00+03:00,2026-01,,2915.977046977337,near_term_anchor:spot_to_next_linear,True,True,True,1.0915641856151665,3182.9761105563352
2026-01-04T05:00:00+00:00,2026-01-04T08:00:00+03:00,2026-01,,2915.9545100645687,near_term_anchor:spot_to_next_linear,True,True,True,1.0177105247094056,2967.5975944665697
2026-01-04T06:00:00+00:00,2026-01-04T09:00:00+03:00,2026-01,,2915.931973151799,near_term_anchor:spot_to_next_linear,True,True,True,0.8688376345047034,2533.471437929841
2026-01-04T07:00:00+00:00,2026-01-04T10:00:00+03:00,2026-01,,2915.909436239028,near_term_anchor:spot_to_next_linear,True,True,True,0.8063225319701787,2351.163479623989
2026-01-04T08:00:00+00:00,2026-01-04T11:00:00+03:00,2026-01,,2915.8868993262563,near_term_anchor:spot_to_next_linear,True,True,True,0.7431896291076627,2167.0569032301732
2026-01-04T09:00:00+00:00,2026-01-04T12:00:00+03:00,2026-01,,2915.864362413483,near_term_anchor:spot_to_next_linear,True,True,True,0.6733950192167977,1963.5285383610028
2026-01-04T10:00:00+00:00,2026-01-04T13:00:00+03:00,2026-01,,2915.841825500707,near_term_anchor:spot_to_next_linear,True,True,True,0.800345829287936,2333.681843902812
2026-01-04T11:00:00+00:00,2026-01-04T14:00:00+03:00,2026-01,,2915.8192885879266,near_term_anchor:spot_to_next_linear,True,True,True,0.8095424625339387,2360.4795271874273
2026-01-04T12:00:00+00:00,2026-01-04T15:00:00+03:00,2026-01,,2915.796751675142,near_term_anchor:spot_to_next_linear,True,True,True,0.8584708473736945,2503.1265081800248
2026-01-04T13:00:00+00:00,2026-01-04T16:00:00+03:00,2026-01,,2915.7742147623503,near_term_anchor:spot_to_next_linear,True,True,True,1.1007515647868753,3209.5430294648795
2026-01-04T14:00:00+00:00,2026-01-04T17:00:00+03:00,2026-01,,2915.7516778495506,near_term_anchor:spot_to_next_linear,True,True,True,1.158789661831246,3378.742900759169
2026-01-04T15:00:00+00:00,2026-01-04T18:00:00+03:00,2026-01,,2915.7291409367435,near_term_anchor:spot_to_next_linear,True,True,True,1.1590107273870942,3379.3613525008423
2026-01-04T16:00:00+00:00,2026-01-04T19:00:00+03:00,2026-01,,2915.706604023929,near_term_anchor:spot_to_next_linear,True,True,True,1.1261140128101979,3283.418064034581
2026-01-04T17:00:00+00:00,2026-01-04T20:00:00+03:00,2026-01,,2915.684067111109,near_term_anchor:spot_to_next_linear,True,True,True,1.0560994315142878,3079.2522857513086
2026-01-04T18:00:00+00:00,2026-01-04T21:00:00+03:00,2026-01,,2915.661530198286,near_term_anchor:spot_to_next_linear,True,True,True,1.0719226485062143,3125.3636295978285
2026-01-04T19:00:00+00:00,2026-01-04T22:00:00+03:00,2026-01,,2915.638993285461,near_term_anchor:spot_to_next_linear,True,True,True,0.8795674309689292,2564.5010989569278
2026-01-04T20:00:00+00:00,2026-01-04T23:00:00+03:00,2026-01,,2915.6164563726347,near_term_anchor:spot_to_next_linear,True,True,True,0.8307919185780807,2422.270589627646
2026-01-04T21:00:00+00:00,2026-01-05T00:00:00+03:00,2026-01,,2915.5939194598104,near_term_anchor:spot_to_next_linear,True,True,True,0.9716677380233288,2832.9885487160855
2026-01-04T22:00:00+00:00,2026-01-05T01:00:00+03:00,2026-01,,2915.5713825469893,near_term_anchor:spot_to_next_linear,True,True,True,0.9104753146592984,2654.555771936116
2026-01-04T23:00:00+00:00,2026-01-05T02:00:00+03:00,2026-01,,2915.5488456341727,near_term_anchor:spot_to_next_linear,True,True,True,0.824525376169171,2403.9440086861086
2026-01-05T00:00:00+00:00,2026-01-05T03:00:00+03:00,2026-01,,2915.5263087213616,near_term_anchor:spot_to_next_linear,True,True,True,0.7979028320674495,2326.3066986959316
2026-01-05T01:00:00+00:00,2026-01-05T04:00:00+03:00,2026-01,,2915.503771808555,near_term_anchor:spot_to_next_linear,True,True,True,0.7872061770023179,2295.1025782412507
2026-01-05T02:00:00+00:00,2026-01-05T05:00:00+03:00,2026-01,,2915.481234895753,near_term_anchor:spot_to_next_linear,True,True,True,0.8246441762714826,2404.234621385573
2026-01-05T03:00:00+00:00,2026-01-05T06:00:00+03:00,2026-01,,2915.4586979829533,near_term_anchor:spot_to_next_linear,True,True,True,0.9608624371565484,2801.354749973158
2026-01-05T04:00:00+00:00,2026-01-05T07:00:00+03:00,2026-01,,2915.436161070157,near_term_anchor:spot_to_next_linear,True,True,True,1.0499426236210605,3061.0406919537136
2026-01-05T05:00:00+00:00,2026-01-05T08:00:00+03:00,2026-01,,2915.413624157364,near_term_anchor:spot_to_next_linear,True,True,True,1.168350658034315,3406.2254262264637
2026-01-05T06:00:00+00:00,2026-01-05T09:00:00+03:00,2026-01,,2915.3910872445736,near_term_anchor:spot_to_next_linear,True,True,True,1.2068196698132303,3518.3513092849307
2026-01-05T07:00:00+00:00,2026-01-05T10:00:00+03:00,2026-01,,2915.368550331787,near_term_anchor:spot_to_next_linear,True,True,True,1.1721958278401556,3417.3828513153235
2026-01-05T08:00:00+00:00,2026-01-05T11:00:00+03:00,2026-01,,2915.346013419005,near_term_anchor:spot_to_next_linear,True,True,True,1.0837306409806324,3159.4498038029096
2026-01-05T09:00:00+00:00,2026-01-05T12:00:00+03:00,2026-01,,2915.323476506229,near_term_anchor:spot_to_next_linear,True,True,True,0.9224959409074817,2689.3740735092842
2026-01-05T10:00:00+00:00,2026-01-05T13:00:00+03:00,2026-01,,2915.300939593458,near_term_anchor:spot_to_next_linear,True,True,True,0.9578447932304869,2792.40582568954
2026-01-05T11:00:00+00:00,2026-01-05T14:00:00+03:00,2026-01,,2915.2784026806944,near_term_anchor:spot_to_next_linear,True,True,True,1.0235267526335385,2983.8654365184602
2026-01-05T12:00:00+00:00,2026-01-05T15:00:00+03:00,2026-01,,2915.255865767937,near_term_anchor:spot_to_next_linear,True,True,True,1.1010491138320346,3209.839887597428
2026-01-05T13:00:00+00:00,2026-01-05T16:00:00+03:00,2026-01,,2915.233328855186,near_term_anchor:spot_to_next_linear,True,True,True,1.1640064791013602,3393.3504828796626
2026-01-05T14:00:00+00:00,2026-01-05T17:00:00+03:00,2026-01,,2915.2107919424407,near_term_anchor:spot_to_next_linear,True,True,True,1.1653862003308824,3397.3464279853833
2026-01-05T15:00:00+00:00,2026-01-05T18:00:00+03:00,2026-01,,2915.188255029701,near_term_anchor:spot_to_next_linear,True,True,True,1.16042009985841,3382.8430460076297
2026-01-05T16:00:00+00:00,2026-01-05T19:00:00+03:00,2026-01,,2915.1657181169653,near_term_anchor:spot_to_next_linear,True,True,True,1.1071535769347627,3227.536152170794
2026-01-05T17:00:00+00:00,2026-01-05T20:00:00+03:00,2026-01,,2915.1431812042306,near_term_anchor:spot_to_next_linear,True,True,True,1.0577500474914736,3083.4928383632205
2026-01-05T18:00:00+00:00,2026-01-05T21:00:00+03:00,2026-01,,2915.120644291497,near_term_anchor:spot_to_next_linear,True,True,True,1.072238096503126,3125.7034107120808
2026-01-05T19:00:00+00:00,2026-01-05T22:00:00+03:00,2026-01,,2915.0981073787634,near_term_anchor:spot_to_next_linear,True,True,True,0.9701140638070209,2827.9776713453675
2026-01-05T20:00:00+00:00,2026-01-05T23:00:00+03:00,2026-01,,2915.075570466029,near_term_anchor:spot_to_next_linear,True,True,True,0.9284972002543771,2706.6395057076393
2026-01-05T21:00:00+00:00,2026-01-06T00:00:00+03:00,2026-01,,2915.0530335532944,near_term_anchor:spot_to_next_linear,True,True,True,0.9712512517978905,2831.248907895875
2026-01-05T22:00:00+00:00,2026-01-06T01:00:00+03:00,2026-01,,2915.030496640559,near_term_anchor:spot_to_next_linear,True,True,True,0.9103322989782353,2653.646413598467
2026-01-05T23:00:00+00:00,2026-01-06T02:00:00+03:00,2026-01,,2915.007959727825,near_term_anchor:spot_to_next_linear,True,True,True,0.8248390592392053,2404.4124231766946
2026-01-06T00:00:00+00:00,2026-01-06T03:00:00+03:00,2026-01,,2914.985422815096,near_term_anchor:spot_to_next_linear,True,True,True,0.7979293326969032,2325.95237324805
2026-01-06T01:00:00+00:00,2026-01-06T04:00:00+03:00,2026-01,,2914.962885902369,near_term_anchor:spot_to_next_linear,True,True,True,0.7872228981226019,2294.7255309598863
2026-01-06T02:00:00+00:00,2026-01-06T05:00:00+03:00,2026-01,,2914.9403489896454,near_term_anchor:spot_to_next_linear,True,True,True,0.8252669007931228,2405.6037878075085
2026-01-06T03:00:00+00:00,2026-01-06T06:00:00+03:00,2026-01,,2914.917812076924,near_term_anchor:spot_to_next_linear,True,True,True,0.9602181034933237,2798.9568533514125
2026-01-06T04:00:00+00:00,2026-01-06T07:00:00+03:00,2026-01,,2914.895275164203,near_term_anchor:spot_to_next_linear,True,True,True,1.0491095226781573,3058.0443907843332
2026-01-06T05:00:00+00:00,2026-01-06T08:00:00+03:00,2026-01,,2914.872738251483,near_term_anchor:spot_to_next_linear,True,True,True,1.1682382279127181,3405.2657623260047
2026-01-06T06:00:00+00:00,2026-01-06T09:00:00+03:00,2026-01,,2914.8502013387624,near_term_anchor:spot_to_next_linear,True,True,True,1.2069802424593545,3518.1666027445576
2026-01-06T07:00:00+00:00,2026-01-06T10:00:00+03:00,2026-01,,2914.827664426042,near_term_anchor:spot_to_next_linear,True,True,True,1.1735352873854503,3420.653120851276
2026-01-06T08:00:00+00:00,2026-01-06T11:00:00+03:00,2026-01,,2914.8051275133203,near_term_anchor:spot_to_next_linear,True,True,True,1.0847796309948228,3161.921230645717
2026-01-06T09:00:00+00:00,2026-01-06T12:00:00+03:00,2026-01,,2914.7825906005974,near_term_anchor:spot_to_next_linear,True,True,True,0.9263236715590174,2700.03211112145
2026-01-06T10:00:00+00:00,2026-01-06T13:00:00+03:00,2026-01,,2914.760053687873,near_term_anchor:spot_to_next_linear,True,True,True,0.9585825761808138,2794.0382012130485
2026-01-06T11:00:00+00:00,2026-01-06T14:00:00+03:00,2026-01,,2914.7375167751475,near_term_anchor:spot_to_next_linear,True,True,True,1.022369437415396,2979.938555238956
2026-01-06T12:00:00+00:00,2026-01-06T15:00:00+03:00,2026-01,,2914.7149798624205,near_term_anchor:spot_to_next_linear,True,True,True,1.0999485025315563,3206.0363774059647
2026-01-06T13:00:00+00:00,2026-01-06T16:00:00+03:00,2026-01,,2914.692442949694,near_term_anchor:spot_to_next_linear,True,True,True,1.162316058809208,3387.793832930271
2026-01-06T14:00:00+00:00,2026-01-06T17:00:00+03:00,2026-01,,2914.6699060369697,near_term_anchor:spot_to_next_linear,True,True,True,1.1648771187855094,3395.2322823551767
2026-01-06T15:00:00+00:00,2026-01-06T18:00:00+03:00,2026-01,,2914.647369124249,near_term_anchor:spot_to_next_linear,True,True,True,1.160434023514669,3382.2559736792973
2026-01-06T16:00:00+00:00,2026-01-06T19:00:00+03:00,2026-01,,2914.6248322115325,near_term_anchor:spot_to_next_linear,True,True,True,1.1063328605409999,3224.5452280244167
2026-01-06T17:00:00+00:00,2026-01-06T20:00:00+03:00,2026-01,,2914.602295298821,near_term_anchor:spot_to_next_linear,True,True,True,1.0567945517821828,3080.135826283639
2026-01-06T18:00:00+00:00,2026-01-06T21:00:00+03:00,2026-01,,2914.579758386115,near_term_anchor:spot_to_next_linear,True,True,True,1.0712718159835557,3122.307150595206
2026-01-06T19:00:00+00:00,2026-01-06T22:00:00+03:00,2026-01,,2914.557221473415,near_term_anchor:spot_to_next_linear,True,True,True,0.9691623200316902,2824.679038628292
2026-01-06T20:00:00+00:00,2026-01-06T23:00:00+03:00,2026-01,,2914.5346845607214,near_term_anchor:spot_to_next_linear,True,True,True,0.9280399053698151,2704.8044928567756
2026-01-06T21:00:00+00:00,2026-01-07T00:00:00+03:00,2026-01,,2914.512147648032,near_term_anchor:spot_to_next_linear,True,True,True,0.9709157117913634,2829.745636358264
2026-01-06T22:00:00+00:00,2026-01-07T01:00:00+03:00,2026-01,,2914.489610735344,near_term_anchor:spot_to_next_linear,True,True,True,0.910256841517338,2652.93410770305
2026-01-06T23:00:00+00:00,2026-01-07T02:00:00+03:00,2026-01,,2914.467073822656,near_term_anchor:spot_to_next_linear,True,True,True,0.8252050656304066,2405.032992931484
2026-01-07T00:00:00+00:00,2026-01-07T03:00:00+03:00,2026-01,,2914.444536909967,near_term_anchor:spot_to_next_linear,True,True,True,0.7979854023712362,2325.6841964747514
2026-01-07T01:00:00+00:00,2026-01-07T04:00:00+03:00,2026-01,,2914.4219999972743,near_term_anchor:spot_to_next_linear,True,True,True,0.7872827144238246,2294.4740631343657
2026-01-07T02:00:00+00:00,2026-01-07T05:00:00+03:00,2026-01,,2914.399463084575,near_term_anchor:spot_to_next_linear,True,True,True,0.8259632419467466,2407.186828857193
2026-01-07T03:00:00+00:00,2026-01-07T06:00:00+03:00,2026-01,,2914.3769261718685,near_term_anchor:spot_to_next_linear,True,True,True,0.9596448082708109,2796.766686545078
2026-01-07T04:00:00+00:00,2026-01-07T07:00:00+03:00,2026-01,,2914.354389259153,near_term_anchor:spot_to_next_linear,True,True,True,1.0483058278299364,3055.134690622125
2026-01-07T05:00:00+00:00,2026-01-07T08:00:00+03:00,2026-01,,2914.3318523464254,near_term_anchor:spot_to_next_linear,True,True,True,1.168178137821666,3404.4587562684137
2026-01-07T06:00:00+00:00,2026-01-07T09:00:00+03:00,2026-01,,2914.3093154336866,near_term_anchor:spot_to_next_linear,True,True,True,1.2071077391851546,3517.885329039393
